id,value,feed_id,created_at,lat,lon,ele
0F9K83N63TM7C8WNGAMHVM17H7,288,1378012,2023-04-23 14:02:23 UTC,0,0,0
0F9K83SR3SQDE15266715ZPCY7,288,1378012,2023-04-23 14:02:38 UTC,0,0,0
0F9K83TEP7M0T1B7XZYQDNWHFE,224,1378012,2023-04-23 14:02:40 UTC,0,0,0
0F9K843WCKKQHBYCRBZJ6CHXJN,225,1378012,2023-04-23 14:03:11 UTC,0,0,0
0F9K848G22T4Y7898X68TSRTD1,225,1378012,2023-04-23 14:03:26 UTC,0,0,0
0F9K84AESFS2EX9103XCMB3GHC,230,1378012,2023-04-23 14:03:32 UTC,0,0,0
0F9K84EY48H1MX4N0S72KFPW8M,231,1378012,2023-04-23 14:03:47 UTC,0,0,0
0F9K84KAFDSFNHV6HEJNRN1QXZ,221,1378012,2023-04-23 14:04:01 UTC,0,0,0
0F9K84QE714GG4ZCDBE072FC68,268,1378012,2023-04-23 14:04:15 UTC,0,0,0
0F9K84VR5B5QN8QN86EYJQKY50,272,1378012,2023-04-23 14:04:29 UTC,0,0,0
0F9K850CBNKDXAMKP3X6S7FR4G,280,1378012,2023-04-23 14:04:44 UTC,0,0,0
0F9K8550A0S8KNKDB4H4SGV02C,264,1378012,2023-04-23 14:04:59 UTC,0,0,0
0F9K859JBZR4AHW5RZPRERP1M2,285,1378012,2023-04-23 14:05:14 UTC,0,0,0
0F9K85A7DG7EKQ774QKXN942H6,301,1378012,2023-04-23 14:05:17 UTC,0,0,0
0F9K85EWAVEX9PTB8S8PRJ6FRF,301,1378012,2023-04-23 14:05:32 UTC,0,0,0
0F9K85GCCHCQKF66R768XQAKMG,191,1378012,2023-04-23 14:05:37 UTC,0,0,0
0F9K85JG5DAMA21KM3538XPJ8M,198,1378012,2023-04-23 14:05:44 UTC,0,0,0
0F9KTZHB16TVX50CB0RR6XW6E7,274,1378012,2023-04-24 07:37:44 UTC,0,0,0
0F9KTZKMCEZDG43J6XZP033PEX,274,1378012,2023-04-24 07:37:52 UTC,0,0,0
0F9KTZR7C6QX7A86BQ8WJ1A4VN,274,1378012,2023-04-24 07:38:07 UTC,0,0,0
0F9KTZS4D2YPDT159QWKNDE9N0,292,1378012,2023-04-24 07:38:10 UTC,0,0,0
0F9KTZXTDBRMRVT2F3W22MPMJE,215,1378012,2023-04-24 07:38:25 UTC,0,0,0
0F9KV01YX16Q1EA7QVFA7H1510,207,1378012,2023-04-24 07:38:39 UTC,0,0,0
0F9KV04JDFYR954YJQDMG4G54M,230,1378012,2023-04-24 07:38:47 UTC,0,0,0
0F9KV058E7PJCSGKFVM61TJD05,234,1378012,2023-04-24 07:38:49 UTC,0,0,0
0F9KV0Q2F5541MDSKD2RMHZYYN,248,1378012,2023-04-24 07:39:48 UTC,0,0,0
0F9KV0VMD3EE4CDDDBMMYGRQPZ,163,1378012,2023-04-24 07:40:03 UTC,0,0,0
0F9KV108CBPA7QV7EC90AN6E1X,217,1378012,2023-04-24 07:40:18 UTC,0,0,0
0F9KV14TC1C07Z44X3MG8RQ5FG,249,1378012,2023-04-24 07:40:33 UTC,0,0,0
0F9KV19CCB3N24C8041JZ8BE7R,234,1378012,2023-04-24 07:40:48 UTC,0,0,0
0F9KV1DYF4EZF3VZJSNC1DE3FT,244,1378012,2023-04-24 07:41:03 UTC,0,0,0
0F9KV1JJDYSS6BEDVE25T5FZ6N,267,1378012,2023-04-24 07:41:18 UTC,0,0,0
0F9KV1Q3DQ511H1J2DWQ71JVBE,195,1378012,2023-04-24 07:41:33 UTC,0,0,0
0F9KV1VPCN13P5A0QY0QSTVNVG,198,1378012,2023-04-24 07:41:48 UTC,0,0,0
0F9KV20AE3NVZ61TPB54W4Y13Z,210,1378012,2023-04-24 07:42:03 UTC,0,0,0
0F9KV24WHPDRWGESW6QYX94GEW,205,1378012,2023-04-24 07:42:18 UTC,0,0,0
0F9KV29EGJ5FEE6FMXD8Y6JPDX,198,1378012,2023-04-24 07:42:33 UTC,0,0,0
0F9KV2E0G7C7QXQQ58SQ0ZW4HS,187,1378012,2023-04-24 07:42:48 UTC,0,0,0
0F9KV2JJX7CYW9V4FMQKMBXA9M,276,1378012,2023-04-24 07:43:03 UTC,0,0,0
0F9KV2Q4WRKHZKFF2G0XDB5QW3,276,1378012,2023-04-24 07:43:18 UTC,0,0,0
0F9KV2VRG50F73YMEJPD70N8V3,277,1378012,2023-04-24 07:43:33 UTC,0,0,0
0F9KV30BF1FHW6MWFSEPSX0VTS,277,1378012,2023-04-24 07:43:48 UTC,0,0,0
0F9KV34XD373JBFDNJHSEWN3TM,277,1378012,2023-04-24 07:44:03 UTC,0,0,0
0F9KV39FFD97XBHWDRKEM4938B,277,1378012,2023-04-24 07:44:18 UTC,0,0,0
0F9KV3E3DXB1XCQT0X92H96GHH,277,1378012,2023-04-24 07:44:33 UTC,0,0,0
0F9KV3JNF877C11XZKAZQ432BW,260,1378012,2023-04-24 07:44:48 UTC,0,0,0
0F9KV3Q7RXM6FJNMC9QGXKAW2V,241,1378012,2023-04-24 07:45:03 UTC,0,0,0
0F9KV3VSDV5NNCWMK857NN398H,262,1378012,2023-04-24 07:45:18 UTC,0,0,0
0F9KV40DD15QNE14PTPMH1PT33,274,1378012,2023-04-24 07:45:33 UTC,0,0,0
0F9KV44ZCWMYX198M3PYAVJZ54,281,1378012,2023-04-24 07:45:48 UTC,0,0,0
0F9KV49HDFRC1HPRWQRG30H7KX,281,1378012,2023-04-24 07:46:03 UTC,0,0,0
0F9KV4E5EPH1A0ASPX1YJ74XW3,281,1378012,2023-04-24 07:46:18 UTC,0,0,0
0F9KV4JQEHD99DES3KTSV4MTYN,282,1378012,2023-04-24 07:46:33 UTC,0,0,0
0F9KV4Q9ESS9SVQG2F8S8JWRC0,282,1378012,2023-04-24 07:46:48 UTC,0,0,0
0F9KV4VXDM89K4KNNZCASD9EKA,283,1378012,2023-04-24 07:47:03 UTC,0,0,0
0F9KV4WXD6FZXJNK3SZ717R5GE,283,1378012,2023-04-24 07:47:06 UTC,0,0,0
0F9KV51FCXC4NCNWXSWDFE5BPP,283,1378012,2023-04-24 07:47:21 UTC,0,0,0
0F9KV561CZDNFV0XGMABP9B0MH,283,1378012,2023-04-24 07:47:36 UTC,0,0,0
0F9KV576E9KGQ6T5TRSC55V7TC,283,1378012,2023-04-24 07:47:40 UTC,0,0,0
0F9KV5BPKJFQ6KV77MC2TMRE7R,283,1378012,2023-04-24 07:47:55 UTC,0,0,0
0F9KV5G9HR19DYG1V21EP9HCNY,282,1378012,2023-04-24 07:48:10 UTC,0,0,0
0F9KV5PGEKF7RAMC85G51K5DW4,213,1378012,2023-04-24 07:48:30 UTC,0,0,0
0F9KV5VBFW8M907XFWXBXS72SJ,214,1378012,2023-04-24 07:48:46 UTC,0,0,0
0F9KV5X7DRZTSWCRXHHDP0BG45,239,1378012,2023-04-24 07:48:52 UTC,0,0,0
0F9KV5ZQD9Z6CQEQMF4VH9SKS3,251,1378012,2023-04-24 07:49:00 UTC,0,0,0
0F9NCYSV7XPWCER96K0GR69DBQ,260,1378012,2023-04-26 06:12:39 UTC,0,0,0
0F9NCYW7FW5X2PRAY29QQPFVMF,258,1378012,2023-04-26 06:12:47 UTC,0,0,0
0F9NCZ0SKTMVBNPYEXG20KGGGF,278,1378012,2023-04-26 06:13:02 UTC,0,0,0
0F9NCZ5SHZH4YGWQ1PDG4M4PCC,296,1378012,2023-04-26 06:13:18 UTC,0,0,0
0F9NCZACHV6ADFG1WR4747M9S6,296,1378012,2023-04-26 06:13:33 UTC,0,0,0
0F9NCZDCW1JHGT29S6DPZ9EHCG,213,1378012,2023-04-26 06:13:43 UTC,0,0,0
0F9NCZFGPNG25J3N1BSTVHKH10,214,1378012,2023-04-26 06:13:50 UTC,0,0,0
0F9NCZGWHVF1AZ0R4639HSHPDB,218,1378012,2023-04-26 06:13:55 UTC,0,0,0
0F9NCZTQ53YAXVZHWA7YRMP7AE,247,1378012,2023-04-26 06:14:27 UTC,0,0,0
0F9PC7AHM78RC1GRKZNY3JGDES,269,1378012,2023-04-27 11:21:12 UTC,0,0,0
0F9PC7AHPQJMBWF7BMTR3NW8SR,269,1378012,2023-04-27 11:21:12 UTC,0,0,0
0F9PC7ANH9Q0GX0MZ0JJRWE78J,241,1378012,2023-04-27 11:21:12 UTC,0,0,0
0F9PC7ANJCTYCXG2SXY95ATMN7,277,1378012,2023-04-27 11:21:12 UTC,0,0,0
0F9PC7C35F59GZG8N9RJVSMF6N,294,1378012,2023-04-27 11:21:17 UTC,0,0,0
0F9PC7FT4VE7E8F179A3Q813PN,273,1378012,2023-04-27 11:21:29 UTC,0,0,0
0F9PC8MQN8MY45H2YW6GBPX5XE,202,1378012,2023-04-27 11:23:30 UTC,0,0,0
0F9PC8SC8SRDREYAZWM8JWS8T5,214,1378012,2023-04-27 11:23:45 UTC,0,0,0
0F9PC8XY77QA5DGKXRBSHFE7EW,206,1378012,2023-04-27 11:24:00 UTC,0,0,0
0F9PC92G6N8J2BX4JX47WZ6QG9,219,1378012,2023-04-27 11:24:15 UTC,0,0,0
0F9PC972CJWY6J8ES89AZS6C6K,224,1378012,2023-04-27 11:24:30 UTC,0,0,0
0F9PC97XNP08KM5AEZW0W2ATP4,239,1378012,2023-04-27 11:24:33 UTC,0,0,0
