id,value,feed_id,created_at,lat,lon,ele
0F9NCZGWJJTKJ29718SBGTSP34,177,1378010,2023-04-26 06:13:55 UTC,0,0,0
0F9NCZKYHPQ1PPDDPFKZA4YSCE,187,1378010,2023-04-26 06:14:05 UTC,0,0,0
0F9NCZTQ26MJGJHCHZ9CQX69S2,224,1378010,2023-04-26 06:14:27 UTC,0,0,0
0F9NCZX7EYB6R4YYK8FAARQNBZ,232,1378010,2023-04-26 06:14:35 UTC,0,0,0
0F9PC7AHMM6XRKDJWNRA3ENK67,248,1378010,2023-04-27 11:21:12 UTC,0,0,0
0F9PC7AHR9PN134QB8XKCPRQ9D,249,1378010,2023-04-27 11:21:12 UTC,0,0,0
0F9PC7ANEWPHSQT35GBE99SEP5,230,1378010,2023-04-27 11:21:12 UTC,0,0,0
0F9PC7ANGAWYMX6MSVSRG9F5W4,252,1378010,2023-04-27 11:21:12 UTC,0,0,0
0F9PC7C33MGXG2VFAJZK60A9JX,279,1378010,2023-04-27 11:21:17 UTC,0,0,0
0F9PC7FT4480YBR9AY7X72579A,273,1378010,2023-04-27 11:21:29 UTC,0,0,0
0F9PC8G66EFGCNQX9HPDQ1NCB2,181,1378010,2023-04-27 11:23:15 UTC,0,0,0
0F9PC8MQKXGSG99ZMACACMD14A,171,1378010,2023-04-27 11:23:30 UTC,0,0,0
0F9PC8SC4Z7RH543WJVDEPB2V9,189,1378010,2023-04-27 11:23:45 UTC,0,0,0
0F9PC92G4EDWN5BNJQV04JYP3S,193,1378010,2023-04-27 11:24:15 UTC,0,0,0
0F9PC9725B6MQF77VVPX2352CN,203,1378010,2023-04-27 11:24:30 UTC,0,0,0
0F9PC97XQQ6N9YRWVHGZC31GAB,240,1378010,2023-04-27 11:24:33 UTC,0,0,0
0F9PC99P67VH8P26D1XFDR1JY8,234,1378010,2023-04-27 11:24:39 UTC,0,0,0
