id,value,feed_id,created_at,lat,lon,ele
0F9H8YYFG76PVEKP7BFC457DZ3,72,1378011,2023-04-21 03:10:56 UTC,0,0,0
0F9H8Z2ZS4WYSS568ECQVNHPA7,72,1378011,2023-04-21 03:11:11 UTC,0,0,0
0F9H8Z7KAPYWRTXDCBZW0SSP7J,72,1378011,2023-04-21 03:11:26 UTC,0,0,0
0F9H8ZC79AE18RW138X7VJX3KH,72,1378011,2023-04-21 03:11:41 UTC,0,0,0
0F9H8ZGRAK2R3M7BMS1Z0E2S4J,72,1378011,2023-04-21 03:11:56 UTC,0,0,0
0F9H8ZNBJFNT8H443EABN0NQ7F,72,1378011,2023-04-21 03:12:11 UTC,0,0,0
0F9H8ZSX9YV6C3AV5V371K66RX,72,1378011,2023-04-21 03:12:26 UTC,0,0,0
0F9H8ZYHP0QTNQX54APDCSX4NC,45,1378011,2023-04-21 03:12:41 UTC,0,0,0
0F9H9035PG0X2NA3V95RVJ9TVQ,67,1378011,2023-04-21 03:12:56 UTC,0,0,0
0F9H905DACXTH3TAXAKY0RJ5PA,62,1378011,2023-04-21 03:13:04 UTC,0,0,0
0F9H906SCM6Z4MXSEAYA7XS949,62,1378011,2023-04-21 03:13:08 UTC,0,0,0
0F9K0G6YSQMZ3F0Z8G9MDE0BHJ,63,1378011,2023-04-23 06:56:56 UTC,0,0,0
0F9K0G99C01DAFZQDVTE3PDQ1B,62,1378011,2023-04-23 06:57:03 UTC,0,0,0
0F9K0GDVC7EKH2EEGMAK9SADZE,58,1378011,2023-04-23 06:57:18 UTC,0,0,0
0F9K0GJFDF465669VRZRMFW7S1,66,1378011,2023-04-23 06:57:33 UTC,0,0,0
0F9K0GQ181SX9G6Y5VYVMFT621,67,1378011,2023-04-23 06:57:48 UTC,0,0,0
0F9K0GVKWNP8G22R3K1Y7HDRN1,69,1378011,2023-04-23 06:58:03 UTC,0,0,0
0F9K0H07GGZZ6S4PP7Y42KHW1J,72,1378011,2023-04-23 06:58:19 UTC,0,0,0
0F9K0H4R8X9CKY6DM42N764MX0,69,1378011,2023-04-23 06:58:33 UTC,0,0,0
0F9K0H9GCHKSRAG0MSP9V0YB24,69,1378011,2023-04-23 06:58:49 UTC,0,0,0
0F9K0HDXKSFD955VN0YEGVNTCA,72,1378011,2023-04-23 06:59:03 UTC,0,0,0
0F9K0HJG9G3PT61Q6GS5RCAQ37,72,1378011,2023-04-23 06:59:18 UTC,0,0,0
0F9K0HQ2B9B8KV1ZM6E5A4HJ8N,72,1378011,2023-04-23 06:59:33 UTC,0,0,0
0F9K0HVRJ728MSRKDETMD1R4BW,73,1378011,2023-04-23 06:59:49 UTC,0,0,0
0F9K0J0RC1E7JV0P8M5WQR1RB7,66,1378011,2023-04-23 07:00:05 UTC,0,0,0
0F9K0J5A2YE4TP407MTZ0RG5FK,68,1378011,2023-04-23 07:00:20 UTC,0,0,0
0F9K0J6TG0YMHAKA5TQF2DR401,65,1378011,2023-04-23 07:00:25 UTC,0,0,0
0F9K0J8CKBD8N1AH5MRXKTFPG3,70,1378011,2023-04-23 07:00:30 UTC,0,0,0
0F9K0JARACNT5E8H2MH4NNHF4D,74,1378011,2023-04-23 07:00:38 UTC,0,0,0
0F9K0JNAK3C5297M5GDJ5HZG07,79,1378011,2023-04-23 07:01:12 UTC,0,0,0
0F9K0JPFYCQJM65GTJY0RFNZ9M,80,1378011,2023-04-23 07:01:16 UTC,0,0,0
0F9K0JV45EXEVCHETZTYKRCS56,67,1378011,2023-04-23 07:01:31 UTC,0,0,0
0F9K0JW2113QAVAFWN3D5J9Z8N,71,1378011,2023-04-23 07:01:35 UTC,0,0,0
0F9K82JTMF05BJVGJCAD4MPJFF,109,1378011,2023-04-23 14:00:30 UTC,0,0,0
0F9K82JTNB78P9TAEZMTFDV4H8,93,1378011,2023-04-23 14:00:30 UTC,0,0,0
0F9K82PP56VGP1GGW1QH1WAQ4C,109,1378011,2023-04-23 14:00:43 UTC,0,0,0
0F9K82V8G4B8B2QBTY4W1A1YXM,58,1378011,2023-04-23 14:00:58 UTC,0,0,0
0F9K82ZT6ZAC2H9MCM7PA0EVQP,63,1378011,2023-04-23 14:01:13 UTC,0,0,0
0F9K834C3QN9Z7D3F2X7K20KZX,75,1378011,2023-04-23 14:01:28 UTC,0,0,0
0F9K838YRDZCHZH39H05CRZ2XC,72,1378011,2023-04-23 14:01:43 UTC,0,0,0
0F9K83DMAY0RMK372R5VMER1DD,74,1378011,2023-04-23 14:01:58 UTC,0,0,0
0F9K83E828M4513J6XBYNW2VJ4,73,1378011,2023-04-23 14:02:00 UTC,0,0,0
0F9K83HJ84SSBBF88V7R77SGJD,69,1378011,2023-04-23 14:02:11 UTC,0,0,0
0F9K83N6353P1Q22JGT7X5EYDF,64,1378011,2023-04-23 14:02:23 UTC,0,0,0
0F9K83SR2S3Q96B6A3SSED7NH6,64,1378011,2023-04-23 14:02:38 UTC,0,0,0
0F9K83TEMZGARBH8SS7M5CTP2Z,74,1378011,2023-04-23 14:02:40 UTC,0,0,0
0F9K843WF4GP69CVQCJSVJMNH0,77,1378011,2023-04-23 14:03:11 UTC,0,0,0
0F9K848G2F3VN5GJHWHVXMMMT2,77,1378011,2023-04-23 14:03:26 UTC,0,0,0
0F9K84AEQ4BFSA2G89RF4KB4EH,90,1378011,2023-04-23 14:03:32 UTC,0,0,0
0F9K84EY3B89VWKSR7FH9HK456,82,1378011,2023-04-23 14:03:47 UTC,0,0,0
0F9K84KAGMBE83MQK4B6RHA0D9,87,1378011,2023-04-23 14:04:01 UTC,0,0,0
0F9K84QE6RRAMZF1RVYGGJKYBQ,78,1378011,2023-04-23 14:04:15 UTC,0,0,0
0F9K84VR463SJ7QH61DNRM9965,77,1378011,2023-04-23 14:04:29 UTC,0,0,0
0F9K850CAJR7GEDX2W9KMK9RH1,101,1378011,2023-04-23 14:04:44 UTC,0,0,0
0F9K8550765W6AZHQVY1QD1RNH,90,1378011,2023-04-23 14:04:59 UTC,0,0,0
0F9K859JCG4SHWWDNMQXN9E5XN,97,1378011,2023-04-23 14:05:14 UTC,0,0,0
0F9K85A7GF95M9QTXN6CD3ZX2R,106,1378011,2023-04-23 14:05:17 UTC,0,0,0
0F9K85EWMD0KV5HMP6ATEY7WBW,106,1378011,2023-04-23 14:05:32 UTC,0,0,0
0F9K85GCC5NR9SPWB65FWSQ4TE,101,1378011,2023-04-23 14:05:37 UTC,0,0,0
0F9K85JGD0Y582FFQAC66T118S,99,1378011,2023-04-23 14:05:44 UTC,0,0,0
0F9K85NC647PQS7PRHWXB3KXXP,102,1378011,2023-04-23 14:05:53 UTC,0,0,0
0F9KTZHAXFYNK7NGZ4GCVQJCGA,84,1378011,2023-04-24 07:37:44 UTC,0,0,0
0F9KTZKMCRWEXHQW1MCZRVV5EZ,84,1378011,2023-04-24 07:37:52 UTC,0,0,0
0F9KTZR7HJ816EG993CMGVQGG2,2,1378011,2023-04-24 07:38:07 UTC,0,0,0
0F9KTZS4BY9B4GPP6VV4ZANFE5,100,1378011,2023-04-24 07:38:10 UTC,0,0,0
0F9KTZXTCH510TQ6HMJ5AWJ4ZN,62,1378011,2023-04-24 07:38:25 UTC,0,0,0
0F9KV01YXBF05RPJFY78BZJXYS,48,1378011,2023-04-24 07:38:39 UTC,0,0,0
0F9KV04JCA93VCH4KPQ2VZ4CJD,55,1378011,2023-04-24 07:38:47 UTC,0,0,0
0F9KV058BS8303ZDF36NHN4S6Z,62,1378011,2023-04-24 07:38:49 UTC,0,0,0
0F9KV0Q2CQE9KQBW1RE3XR6PD5,70,1378011,2023-04-24 07:39:48 UTC,0,0,0
0F9KV0VMBWNWRCBX9JCGVAP0FD,73,1378011,2023-04-24 07:40:03 UTC,0,0,0
0F9KV108JZX2MENJC3ZTQZ4YQ6,74,1378011,2023-04-24 07:40:18 UTC,0,0,0
0F9KV14TCD93XJY4G40D4H4V98,76,1378011,2023-04-24 07:40:33 UTC,0,0,0
0F9KV19CBS7820DKZX5T3CMF3Q,78,1378011,2023-04-24 07:40:48 UTC,0,0,0
0F9KV1DYDN0JREZ9N9W21N8EHS,80,1378011,2023-04-24 07:41:03 UTC,0,0,0
0F9KV1JJCPJD8Y00TYVJAZWX16,80,1378011,2023-04-24 07:41:18 UTC,0,0,0
0F9KV1Q3CT9P0MDT3SFYW89PW4,81,1378011,2023-04-24 07:41:33 UTC,0,0,0
0F9KV1VPBYQZACNJX2F9KYFBK7,81,1378011,2023-04-24 07:41:48 UTC,0,0,0
0F9KV20ACBSWD0KK9770QQXTSW,81,1378011,2023-04-24 07:42:03 UTC,0,0,0
0F9KV24WEAJ7WWKF6RYRXS4ZYH,82,1378011,2023-04-24 07:42:18 UTC,0,0,0
0F9KV29EQBJ1TC7ZXP7A5AMP3S,82,1378011,2023-04-24 07:42:33 UTC,0,0,0
0F9KV2E0EEQ8YFWZKSVT8TJJ9E,83,1378011,2023-04-24 07:42:48 UTC,0,0,0
0F9KV2JJWWAG6J57YMEF4YJF1F,83,1378011,2023-04-24 07:43:03 UTC,0,0,0
0F9KV2Q4ZEGXZ21JJTY9WQMQJ3,82,1378011,2023-04-24 07:43:18 UTC,0,0,0
0F9KV2VRDQ5TPXR3P2ZSS8BH4H,82,1378011,2023-04-24 07:43:33 UTC,0,0,0
0F9KV30BDNK4YYC98Z8M258831,83,1378011,2023-04-24 07:43:48 UTC,0,0,0
0F9KV34XJAG1BNPPP6VN483N09,84,1378011,2023-04-24 07:44:03 UTC,0,0,0
0F9KV39FECMZSADXP4R4TB9KRQ,84,1378011,2023-04-24 07:44:18 UTC,0,0,0
0F9KV3E3EHQ4DKN05VM9QK1GEW,84,1378011,2023-04-24 07:44:33 UTC,0,0,0
0F9KV3JNDJ9B6XD7ZWT81MQRSR,84,1378011,2023-04-24 07:44:48 UTC,0,0,0
0F9KV3Q7MXQ7R9Z8H3WPZ6DM39,84,1378011,2023-04-24 07:45:03 UTC,0,0,0
0F9KV3VSJ398YGWMXS72D1SN7Y,84,1378011,2023-04-24 07:45:18 UTC,0,0,0
0F9KV40DD38GW6FRGFZ935R125,85,1378011,2023-04-24 07:45:33 UTC,0,0,0
0F9KV44ZGD2RAPREP9EVY0HV5W,82,1378011,2023-04-24 07:45:48 UTC,0,0,0
0F9KV49HDNK09V7WC186THYMAX,84,1378011,2023-04-24 07:46:03 UTC,0,0,0
0F9KV4E5EYY4QG71NG3KF9QRHC,85,1378011,2023-04-24 07:46:18 UTC,0,0,0
0F9KV4JQWBFQC3BSPMRXW3833Q,80,1378011,2023-04-24 07:46:33 UTC,0,0,0
0F9KV4Q9DFSJ1SK6K3JQ3D2AZJ,83,1378011,2023-04-24 07:46:48 UTC,0,0,0
0F9KV4VXE3B4J2Q3P5KKJWNH6H,84,1378011,2023-04-24 07:47:03 UTC,0,0,0
0F9KV4WXJ9FGAF7RMJB7DC86V4,86,1378011,2023-04-24 07:47:06 UTC,0,0,0
0F9KV51FEP6YY25CJ8XD7RFHF9,86,1378011,2023-04-24 07:47:21 UTC,0,0,0
0F9KV561DHHJWD1N7DEW692JWQ,78,1378011,2023-04-24 07:47:36 UTC,0,0,0
0F9KV576CV9F9CCKA86BFFCGTF,86,1378011,2023-04-24 07:47:40 UTC,0,0,0
0F9KV5BPFKQHXQS1WKTGHXXKD6,86,1378011,2023-04-24 07:47:55 UTC,0,0,0
0F9KV5G9DK6J0K39SRVW72FJEQ,80,1378011,2023-04-24 07:48:10 UTC,0,0,0
0F9KV5PGDRTS0T897B9V7KG8RC,49,1378011,2023-04-24 07:48:30 UTC,0,0,0
0F9KV5VBE9M1YQG0C2GZW7QDEP,48,1378011,2023-04-24 07:48:46 UTC,0,0,0
0F9KV5X7ND9VRG85KB0QKSED17,58,1378011,2023-04-24 07:48:52 UTC,0,0,0
0F9KV5ZQG35V126KW9193PKWFP,64,1378011,2023-04-24 07:49:00 UTC,0,0,0
0F9KV611D0KTTTZ4RA5SV4BZN9,74,1378011,2023-04-24 07:49:05 UTC,0,0,0
0F9NCZ5SH2RN05PY1RESQCWZ96,97,1378011,2023-04-26 06:13:18 UTC,0,0,0
0F9NCZACJE2WG7H4YYAFFM1RF9,101,1378011,2023-04-26 06:13:33 UTC,0,0,0
0F9NCZDCTVWV35RWEC35WYAFPW,64,1378011,2023-04-26 06:13:43 UTC,0,0,0
0F9NCZFGHS3NS5KAS7Q4HZFYYZ,64,1378011,2023-04-26 06:13:50 UTC,0,0,0
0F9NCZGWHKDPGW5V30X2KMKKR0,64,1378011,2023-04-26 06:13:55 UTC,0,0,0
0F9NCZX7GT0W1W2ZN0J59TK8YJ,78,1378011,2023-04-26 06:14:35 UTC,0,0,0
0F9PC81B51GNRPD4BKGKYWQDSN,62,1378011,2023-04-27 11:22:26 UTC,0,0,0
0F9PC87B4JTD8TKVJE484AQRWP,57,1378011,2023-04-27 11:22:46 UTC,0,0,0
0F9PC8MQMJHWGC8K9B7RGW57NA,45,1378011,2023-04-27 11:23:30 UTC,0,0,0
0F9PC8SC6ME2E7DBTPB42AQ3TF,51,1378011,2023-04-27 11:23:45 UTC,0,0,0
0F9PC92G7V7AGRV05XZ1HJXY6F,57,1378011,2023-04-27 11:24:15 UTC,0,0,0
0F9PC97XSYGVN6J96KCDGFPH6J,67,1378011,2023-04-27 11:24:33 UTC,0,0,0
