id,value,feed_id,created_at,lat,lon,ele
0F9H8Z2ZSRC2SST6DH0W7JGAKB,196,1378013,2023-04-21 03:11:11 UTC,0,0,0
0F9H8Z7KC3VYZPK5SHPDFRYWKD,197,1378013,2023-04-21 03:11:26 UTC,0,0,0
0F9H8ZC7FE3EY8AT8ZQ0ZA0DP0,197,1378013,2023-04-21 03:11:41 UTC,0,0,0
0F9H8ZGRCX1X4YP90DQ8P0K4P9,197,1378013,2023-04-21 03:11:56 UTC,0,0,0
0F9H8ZNBN0XM3V2JV56DY9SJAN,198,1378013,2023-04-21 03:12:11 UTC,0,0,0
0F9H8ZSX9EWW9141FBSTS3M5XC,198,1378013,2023-04-21 03:12:26 UTC,0,0,0
0F9H8ZYHQBV3EGRRKCDG6QK59D,161,1378013,2023-04-21 03:12:41 UTC,0,0,0
0F9H9035Q9WYFT2B60ZM68B9X2,167,1378013,2023-04-21 03:12:56 UTC,0,0,0
0F9H905DD6RSYSV5539FHF0EF6,165,1378013,2023-04-21 03:13:04 UTC,0,0,0
0F9H906SANKTYN6SXRGG4XKH24,160,1378013,2023-04-21 03:13:08 UTC,0,0,0
0F9K0G6YTMVV471TMZTYS06E6M,230,1378013,2023-04-23 06:56:56 UTC,0,0,0
0F9K0G99BDSJNE4DATK3Y19YHR,230,1378013,2023-04-23 06:57:03 UTC,0,0,0
0F9K0GDV9QVK40ZZ12Q4C5KGV1,232,1378013,2023-04-23 06:57:18 UTC,0,0,0
0F9K0GJFDTJX7EEE6Q7WVRVJ8R,235,1378013,2023-04-23 06:57:33 UTC,0,0,0
0F9K0GQ1A0JAXXAYQDVDTESQCC,204,1378013,2023-04-23 06:57:48 UTC,0,0,0
0F9K0GVKQHNYXV6JF52NA7SR91,200,1378013,2023-04-23 06:58:03 UTC,0,0,0
0F9K0H07HF6WNZYTN6Q69PPFMD,211,1378013,2023-04-23 06:58:19 UTC,0,0,0
0F9K0H4RAT5H1HX5VE0ZEDXMAW,213,1378013,2023-04-23 06:58:33 UTC,0,0,0
0F9K0H9GD4M819NGVM751CZVQN,216,1378013,2023-04-23 06:58:49 UTC,0,0,0
0F9K0HDXP3VB62E3Y0JR99EMQ3,218,1378013,2023-04-23 06:59:03 UTC,0,0,0
0F9K0HJG7RT39XQG07QGJZDMFP,222,1378013,2023-04-23 06:59:18 UTC,0,0,0
0F9K0HQ2G85GKDV7BYCHW00PZS,223,1378013,2023-04-23 06:59:33 UTC,0,0,0
0F9K0HVVZ4BQ3TH6XWZ5E9EEV6,224,1378013,2023-04-23 06:59:49 UTC,0,0,0
0F9K0J0RA38QQD04RN39A8MPTX,167,1378013,2023-04-23 07:00:05 UTC,0,0,0
0F9K0J5A1DMP05ZRY3JFTZ0K2Z,167,1378013,2023-04-23 07:00:20 UTC,0,0,0
0F9K0J6TCCNM0SYQ1JDXDDEV3Y,223,1378013,2023-04-23 07:00:25 UTC,0,0,0
0F9K0J8CMM96ZWR9KBBYWS53V3,217,1378013,2023-04-23 07:00:30 UTC,0,0,0
0F9K0JNAEX5697SX3QCSHACK06,199,1378013,2023-04-23 07:01:12 UTC,0,0,0
0F9K0JV4AFMGRXX7F133F3SW8V,190,1378013,2023-04-23 07:01:32 UTC,0,0,0
0F9K82JTKV13J2V9697BM9B47X,222,1378013,2023-04-23 14:00:30 UTC,0,0,0
0F9K82JTP3MBDVCFKDMH7FYWMM,235,1378013,2023-04-23 14:00:30 UTC,0,0,0
0F9K82PP8YSKZV1D8YZ7XPKHQG,223,1378013,2023-04-23 14:00:43 UTC,0,0,0
0F9K82V848D3PJW8K9XP67H6C0,228,1378013,2023-04-23 14:00:58 UTC,0,0,0
0F9K82ZT5H1VZAMDE0CMT09HYS,231,1378013,2023-04-23 14:01:13 UTC,0,0,0
0F9K834C2YD3ZSNRH5NC2NPY0Z,234,1378013,2023-04-23 14:01:28 UTC,0,0,0
0F9K838YSFYEY9Q3Q6JA2MY01V,229,1378013,2023-04-23 14:01:43 UTC,0,0,0
0F9K83DMEMJM8KEBR03Y0JQSWZ,229,1378013,2023-04-23 14:01:58 UTC,0,0,0
0F9K83E82NG78J5VMDGJXQDQG0,228,1378013,2023-04-23 14:02:00 UTC,0,0,0
0F9K83HJ83R9TA6SKWRGBDXVNJ,228,1378013,2023-04-23 14:02:11 UTC,0,0,0
0F9K83N638KTS7MC2JZDP3HARE,234,1378013,2023-04-23 14:02:23 UTC,0,0,0
0F9K83SR35XY0FB25DTN2V94YR,234,1378013,2023-04-23 14:02:38 UTC,0,0,0
0F9K843WA3ATEBJ2NMYA22EJKX,229,1378013,2023-04-23 14:03:11 UTC,0,0,0
0F9K848G5JW5ZJWAACCSK5Z0YN,229,1378013,2023-04-23 14:03:26 UTC,0,0,0
0F9K84AEKNGN13GHMV6AVP1J5A,230,1378013,2023-04-23 14:03:32 UTC,0,0,0
0F9K84EY29SYVKEHE36XRCWXZK,231,1378013,2023-04-23 14:03:47 UTC,0,0,0
0F9K84KANFVKTJ0N030VY868SN,226,1378013,2023-04-23 14:04:01 UTC,0,0,0
0F9K84QE67AQTQ3F54GXK0RAJ3,237,1378013,2023-04-23 14:04:15 UTC,0,0,0
0F9K84VR6RT45WK5DDEH0MSAXE,241,1378013,2023-04-23 14:04:29 UTC,0,0,0
0F9K850C5AZ64P4CKZJ87YWT2Y,239,1378013,2023-04-23 14:04:44 UTC,0,0,0
0F9K85507SQTE3AJBF0WTWJTMK,242,1378013,2023-04-23 14:04:59 UTC,0,0,0
0F9K859JB2AH5HGWMC3EZBF1MJ,244,1378013,2023-04-23 14:05:14 UTC,0,0,0
0F9K85A7E3M8584AZYSE61N5Z3,249,1378013,2023-04-23 14:05:17 UTC,0,0,0
0F9K85EWB0SZ7Z85XPDTH2JRX8,250,1378013,2023-04-23 14:05:32 UTC,0,0,0
0F9K85GCDCRYNYPR355H6GWRTY,236,1378013,2023-04-23 14:05:37 UTC,0,0,0
0F9KTZHB2VH1XGKDYA7VJEQA4Q,224,1378013,2023-04-24 07:37:44 UTC,0,0,0
0F9KTZKMEZZH1W22RDGXCPW4V6,225,1378013,2023-04-24 07:37:52 UTC,0,0,0
0F9KTZR7D5DVCZWF95A2J2CP5F,202,1378013,2023-04-24 07:38:07 UTC,0,0,0
0F9KTZS4F1TD2YF9BPPJFB486C,216,1378013,2023-04-24 07:38:10 UTC,0,0,0
0F9KTZXTCT9YR5PH9WKS2T98CF,167,1378013,2023-04-24 07:38:25 UTC,0,0,0
0F9KV01YYX85DY0GA6AZH932AB,166,1378013,2023-04-24 07:38:39 UTC,0,0,0
0F9KV04JFQY5K8XJXN6T2A9WT8,189,1378013,2023-04-24 07:38:47 UTC,0,0,0
0F9KV0Q2D9PKQKBECZ8M24SFK0,190,1378013,2023-04-24 07:39:48 UTC,0,0,0
0F9KV0VMCEY9FCS8FFFSBPTJVR,193,1378013,2023-04-24 07:40:03 UTC,0,0,0
0F9KV108KRYTA9S1G0NCW5BQW6,197,1378013,2023-04-24 07:40:18 UTC,0,0,0
0F9KV14TCCKBC512DF6MVZF3FV,199,1378013,2023-04-24 07:40:33 UTC,0,0,0
0F9KV19CCGDDVCBXPG6CKM7TJ9,202,1378013,2023-04-24 07:40:48 UTC,0,0,0
0F9KV1DYDKFE7MBY8FJTAWCVC9,204,1378013,2023-04-24 07:41:03 UTC,0,0,0
0F9KV1JJFF300A6E13CVCPC8NK,205,1378013,2023-04-24 07:41:18 UTC,0,0,0
0F9KV1Q3DFVVBZ4C4WBNZFBRDC,206,1378013,2023-04-24 07:41:33 UTC,0,0,0
0F9KV1VPC7VBBAZNH72QJEBZ44,206,1378013,2023-04-24 07:41:48 UTC,0,0,0
0F9KV20AETR6ZEC5V145EGHX4F,208,1378013,2023-04-24 07:42:03 UTC,0,0,0
0F9KV24WP60CQZCHNKSGSE0ARZ,209,1378013,2023-04-24 07:42:18 UTC,0,0,0
0F9KV29ETKHXZHHANFCRD591QF,208,1378013,2023-04-24 07:42:33 UTC,0,0,0
0F9KV2E0EA836PFXYD67S5GVWE,210,1378013,2023-04-24 07:42:48 UTC,0,0,0
0F9KV2JK7Q2S120ZP5RYK37S2J,211,1378013,2023-04-24 07:43:03 UTC,0,0,0
0F9KV2Q4XPGKF7GY38SQ7RKB4W,211,1378013,2023-04-24 07:43:18 UTC,0,0,0
0F9KV2VRE27AZW3EED118A9Z9M,212,1378013,2023-04-24 07:43:33 UTC,0,0,0
0F9KV30BCXMFNBDVN2EAJDJQ2Z,212,1378013,2023-04-24 07:43:48 UTC,0,0,0
0F9KV34XFAX7AP6NV2EY7GBXRH,213,1378013,2023-04-24 07:44:03 UTC,0,0,0
0F9KV39FF6P8C9MQM3V76PF6Z5,213,1378013,2023-04-24 07:44:18 UTC,0,0,0
0F9KV3E3JMBQ09J1F4F8TKQ09Q,214,1378013,2023-04-24 07:44:33 UTC,0,0,0
0F9KV3JNDJWSWP0S55XKQ4R2CS,214,1378013,2023-04-24 07:44:48 UTC,0,0,0
0F9KV3Q7WHQ7JYNGGKF87T288F,214,1378013,2023-04-24 07:45:03 UTC,0,0,0
0F9KV3VSE1ZP6VXHCP0SXFE5CW,214,1378013,2023-04-24 07:45:18 UTC,0,0,0
0F9KV40DD8THNV7J6970D3QTWN,215,1378013,2023-04-24 07:45:33 UTC,0,0,0
0F9KV44ZD39XSX7RFQNB274WYD,215,1378013,2023-04-24 07:45:48 UTC,0,0,0
0F9KV49HCZRQGMZ7PK387RE5GN,215,1378013,2023-04-24 07:46:03 UTC,0,0,0
0F9KV4E5EHQ2Q6R5JRQDKBP0RQ,215,1378013,2023-04-24 07:46:18 UTC,0,0,0
0F9KV4JQM3T80AAWXZGBMGDQ3A,216,1378013,2023-04-24 07:46:33 UTC,0,0,0
0F9KV4Q9E96EG775NG5QBYFHW4,216,1378013,2023-04-24 07:46:48 UTC,0,0,0
0F9KV4VXDQCGZETMSH9GCGY89G,216,1378013,2023-04-24 07:47:03 UTC,0,0,0
0F9KV4WXHJ9203HQV3F0S5QA69,215,1378013,2023-04-24 07:47:06 UTC,0,0,0
0F9KV51FD3K4Q8KC52TYD1GZXA,215,1378013,2023-04-24 07:47:21 UTC,0,0,0
0F9KV561D0ENYSQTP7NWNXC2ZY,215,1378013,2023-04-24 07:47:36 UTC,0,0,0
0F9KV5G9NN3ECP73DXH4378W3A,205,1378013,2023-04-24 07:48:10 UTC,0,0,0
0F9KV5PGFR99C8CCRW43D6TZCX,171,1378013,2023-04-24 07:48:30 UTC,0,0,0
0F9KV5VBEQM0T11VYNTQ8B37J4,170,1378013,2023-04-24 07:48:46 UTC,0,0,0
0F9KV5X7JDRG49KBKK36G0PP40,195,1378013,2023-04-24 07:48:52 UTC,0,0,0
0F9KV5ZQEJ5MKVY9NYP4KWS1PC,213,1378013,2023-04-24 07:49:00 UTC,0,0,0
0F9NCZ5SJV7WA6HPVFFHGQHC2Z,232,1378013,2023-04-26 06:13:18 UTC,0,0,0
0F9NCZACHNTYHV2ETZFJDWQFSQ,225,1378013,2023-04-26 06:13:33 UTC,0,0,0
0F9NCZDCWNG30ZJ30V2V6N5TK2,177,1378013,2023-04-26 06:13:43 UTC,0,0,0
0F9NCZFGJQR1RXKQZ5PRBGGHZ7,179,1378013,2023-04-26 06:13:50 UTC,0,0,0
0F9NCZGWHZ4917R86Q7WP82QHY,180,1378013,2023-04-26 06:13:55 UTC,0,0,0
0F9PC7AHHC4PJFB0BSWW1H239H,214,1378013,2023-04-27 11:21:12 UTC,0,0,0
0F9PC7ANE13W8DD1RDG78WZA1F,214,1378013,2023-04-27 11:21:12 UTC,0,0,0
0F9PC7ANGKQ9KV22C2NEXGCCD0,207,1378013,2023-04-27 11:21:12 UTC,0,0,0
0F9PC7ANH0ADGMTFXZGDR57F7W,210,1378013,2023-04-27 11:21:12 UTC,,,
0F9PC7C3478XFF2XM4AXQQSDEM,241,1378013,2023-04-27 11:21:17 UTC,0,0,0
0F9PC7FT6EA2MQSZGHXZ9EDYGE,202,1378013,2023-04-27 11:21:29 UTC,0,0,0
0F9PC8MQPJ1SSWR8PEQJCKCAZG,117,1378013,2023-04-27 11:23:30 UTC,0,0,0
0F9PC8SC62EN146RV2BKNTWX1Q,143,1378013,2023-04-27 11:23:45 UTC,0,0,0
0F9PC8XY9PFJYDKE8GQTFA8S4W,143,1378013,2023-04-27 11:24:00 UTC,0,0,0
0F9PC92GCG8X127N6SZPKB4P9H,156,1378013,2023-04-27 11:24:15 UTC,0,0,0
0F9PC972C3QA4DRPZ30D52FGZB,154,1378013,2023-04-27 11:24:30 UTC,0,0,0
0F9PC97XPM0N2SHH2MVCB1K970,162,1378013,2023-04-27 11:24:33 UTC,0,0,0
